place_id,place_name,reviewer_name,rating_review,review_text,published_at,published_at_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,reviewer_url,reviewer_profile_picture,review_photos,user_id
134,Alun-Alun Purwodadi,Titik Widiyati,4.0,"Lumayan nyaman sebagai tempat untuk berolahraga dan melepas penat, apalagi disaat bunga tabebuya bermekaran, dadi padang moto'ne",2 bulan lalu,2023-10-06 01:48:35.883,1,30,84,https://www.google.com/maps/contrib/101012305360184059336/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjXkZ4uvokQtn2p0VvbkJxtVxpy2F4mfcDVG7s_nQGXV=s120-c-rp-mo-br100,"['https://lh5.googleusercontent.com/p/AF1QipPom7flx4p0dfNQ569RHdjPVBSHmIJfNRp73U8=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNlKQpgGMiwfHi_pzObem_d-B-0RrDttcY0fCk=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOpQ2o9o5LmFhf7xb8OewtR4TeGTCthTK_6y7c=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOTabOKQrHWyr10c52J4ancefkbxi_TuGXY3G4=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMqgrslKpYwnRJ6YX4bXSF8U9XUmsMiKtpPm8Q=w150-h150-k-no-p']",52107
134,Alun-Alun Purwodadi,Wiwit Wijanarko,4.0,Menyenangkan untuk nongky waktu maksi sambil menikmati es kelapa muda dan tahu gimbal,3 minggu lalu,2023-11-21 06:12:11.327,0,31,60,https://www.google.com/maps/contrib/112995916623126638989/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjWUArQyMPa-m-CImZQ25LpSWTkqX3r0lpzhRtgLkVHE9pE=s120-c-rp-mo-br100,"['https://lh5.googleusercontent.com/p/AF1QipO0vA_ja0DahfI3Ihc-QXVx7QOyGdAXNDWaiIfA=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNeDSHeTbS_k4iT5ITzG5q2lO14GIE2t632qgHP=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPpb9i3WfeQTRXKz7iLdi_53i6KlonDACCVxfWa=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipN1U2Z45cLhk1AnoDrWAN4AimwN9Ohm6oYnAADb=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPlAJzjA-M9Wxb4g3WbGhHPIANdV85o_h-TnN2O=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipO0Dps7jO61f4FO6OYS3m4xjua0zD1HI3XUP16b=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPL-dQxfwICO2Criw1Z_msUscwmnC_CWyKwT0cW=w150-h150-k-no-p']",55202
134,Alun-Alun Purwodadi,Ayu Saraswati,4.0,"Alhamdulillah bisa melipir kesini lebaran tahun ini. Kebetulan mampir pas malem hari suasana liburan dan yes ramai sekali. Banyak spot permainan anak berasa pasar malam, spot kuliner juga banyak ya jadi tinggal pilih ajah. Suasananya gag jauh beda ya dengan alun alun demak tapi karena baru pertama kali kesini menurut aku lebih worth it disini malah. Mungkin next coba mampirnya sore biar lebih jelas lagi pemandangannya. ",6 bulan lalu,2023-05-22 13:58:27.464,4,48,160,https://www.google.com/maps/contrib/108409890067766613894/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjV2icCBK4fSuA_E-w5arINETs7-3lsCnnmaW-0JTExPZg=s120-c-rp-mo-ba4-br100,"['https://lh5.googleusercontent.com/p/AF1QipMTXLNTiB-oZjAE7vMwd_E8O7CT_jFup-TVM_Kc=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMWXAME8eutyjstxN1EfYVe8rsAtBIRT-z5aRRR=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipO0H35YVFc7MOxm7xCTTlQPpI60-0m-DZ-WrL-c=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNro7izlQWRyiS69JuUDcVKXTxK5-bp2FX7Y_cS=w150-h150-k-no-p']",9246
134,Alun-Alun Purwodadi,Wafi Newww,5.0,"Malam Peringatan 1 Muharam Grobogan Ayo Sholawatan Di Alun alun Purwodadi
Bersama Gus Miftah & Millad ke 12 Gandrung Nabi serta Millad ke 17 D'Master",4 bulan lalu,2023-07-26 03:20:44.380,0,4,18,https://www.google.com/maps/contrib/115196722235860050940/reviews?entry=ttu,https://lh3.googleusercontent.com/a/ACg8ocLogoIo54SHd2UpM0FJ6YUQwE1HAX3nesh9jjI3TS4=s120-c-rp-mo-br100,"['https://lh5.googleusercontent.com/p/AF1QipMP3-Y9xns8X8rRWoASP518eLG3IjDuw3qBLL8=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipO35yazwwpOfanwdCGN0nkY5vWS9-yImNAtZt8=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipM3IwcpWZnuX3ST0J4qG1E_qDb1No764djhJ2c=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNWAiqrHAN075osVDtWMVysxkQWNXTMVrYwC0Y=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNlAbPSPIpSW7naJYOh3sLL6EmpPG6gkgj9hc8=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMnEyxo8lNXlmXJC8RsnvprhtsUJA90_g0l5ak=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNxVTCnEJYV3wuAQWtzHnelj7RyDmHaJeBEv9E=w150-h150-k-no-p']",53982
134,Alun-Alun Purwodadi,chandra nurwiyantoni,5.0,"Cocok untuk arena bermain anak dan keluarga, terutama malam hari...aneka kuliner juga ada",3 bulan lalu,2023-09-10 17:08:05.974,0,17,58,https://www.google.com/maps/contrib/116019553282410137703/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjWE4Vaow69DBYsdkkMuBXSB8vwjrlmAe198HxUmah52HQ=s120-c-rp-mo-ba3-br100,"['https://lh5.googleusercontent.com/p/AF1QipPuhbKIcJNbqHaHy4aBXd_7mLQ7cuT8mISojew=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMqaGXFxe2b_Bprz6smNSmmLjvY-NKW98MpI20=w150-h150-k-no-p']",60018
134,Alun-Alun Purwodadi,budi widodo,5.0,Tempat yang asyik bersama anak anak... akan jadi kenangan disaat mereka besar dan jauh dari kita.,2 bulan lalu,2023-10-07 16:53:40.737,0,7,14,https://www.google.com/maps/contrib/103296420615968807170/reviews?entry=ttu,https://lh3.googleusercontent.com/a/ACg8ocJAgsupW4UuPEZgnn0OQV6AJg5vu4WRYqOdQSm3h-Bg=s120-c-rp-mo-br100,"['https://lh5.googleusercontent.com/p/AF1QipNYyFLmWqqehf6Eaa65X6Xwtcsb418jhDrEnQ5B=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMp88Rfh_hwQV08-3WII9sdGRdoFlKIpd7cNuIH=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOmYNVxV_VVqgTWaYdqlE2eJktIKHMRh_hk4gK0=w150-h150-k-no-p']",59883
135,The Heritage Palace,Ria Diani,5.0,"Tiket masuk ada 2 jenis, untuk tiket masuk outdoor 30.000 per orang dan untuk tiket terusan indoor outdoor bisa masuk museum mobil, motor antik, ruang terbalik dsb 65.000 per orang. Anak usia diatas 3th dikenakan tiket masuk. Dapat voucher potongan harga makanan/minuman dikantin. Ada live music, toko oleh-oleh barang dan makanan. Tersedia mushola dan kamar mandi yang bersih & nyaman.",seminggu lalu,2023-12-02 13:59:32.623,0,13,148,https://www.google.com/maps/contrib/105399201037603212390/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjU7I--bJFRzX0GZ9xkyMjNRS3ZYhNtQwqV6Gn7BckekYWg=s120-c-rp-mo-ba3-br100,"['https://lh5.googleusercontent.com/p/AF1QipNSBrh69CFui7iP8vx6QHRcEzxQw6Wp6Q_1RDjk=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOzkAIf3OXHATRjYiXPPWHVhZF7jW-I5HDwpPdb=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMXi6sFbyafCqzktWI0Ab78WWMuLC33ZACtlktt=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipORN3vGHoc6rNF6piJYwzxO-9Viw7VoL47XSzdx=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOIN0kaPsHnKcLpQO-n1-hWI6bySgMkXeICaZLE=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP457qNJuR4lQHaiqWZZkpOCoerTw7iep2_Q3V7=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPWpxyRjgeg0Sn-b3jyCn87RA8FDc9FdYuAxQ-X=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPiVtleEe-XomdIQhrqL3Vn8ofa8aqcawhbAdpT=w150-h150-k-no-p']",43883
135,The Heritage Palace,Sheila Tiara,4.0,"Pertama kali ke Solo langsung main di The Heritage Palace, bagus tempatnya semacam bangunan jaman Belanda. Banyak spot untuk foto-foto dari area outdoor sampai area indoor dan juga sedikit area perjalanan bangunan dari masa ke masa. Tiket masuknya kalo terusan itu 70 ribu tapi kalo cuman di area dalam foto2 aja itu 35k. Bagi yg suka sejarah, unik dan suka arsitektur jaman Belanda ini cocok bangetttt",sebulan lalu,2023-11-07 12:01:03.381,0,17,54,https://www.google.com/maps/contrib/115525699233615080824/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjX7KW6JLEmCeJF0hPdIMESeyhsT46111zO4UkUGdRA511g=s120-c-rp-mo-ba3-br100,"['https://lh5.googleusercontent.com/p/AF1QipMh1fS0zSKafNytp0OBiXu-zAR0eovxiZaKabXo=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMzGYVVtqXXIdiedgK0wVGzZs0N4UlijEHEYu_k=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNiOJN9BXLsG-f20NckZvD1i6SkJNI4bbO3mHcA=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP34XHVRlKk1fyTYZWKVM571Eqm2bMfgSXmB0Yc=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOQFOaucVzFucWJzBol_HQE6iliCGXLsOqH-6Kj=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPzJJsTjQFstmYD8s3HtKN4ttToqeOwvXbQyC2a=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMEQOvWHHVZ5S5m8UC-l-5WJ6BXHcadiXEMsizC=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipM9nWyBD5jT1ZJg5D1l8Hqbk7pRs5Cl7emg0PQu=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNlYH8CrF8dOtmkIr0LGxlIx6hK3_GMiLdKdnQJ=w150-h150-k-no-p']",48314
135,The Heritage Palace,Ayu Wijayanti,5.0,"Destinasi wisata di kota Solo yang cocok banget buat wisatawan lokal atau yg dari luar daerah.
Banyak spot foto yg bagus dan emang dibikinnya niat dengan gaya bangunan eropa, jadi keliatan megah dan mewah banget.
Penjualan karcis dari jam 9 pagi sampe setengah 5 sore. Ada dua tipe tiket, terusan yg bisa akses spot di luar dan di dalem bangunan, ada juga tiket yg khusus buat outdoor aja..
Aku pas kesini beli tiket outdoor, karena udah kesorean dan agendanya kejar2an sama agenda yg lain..

Pas mau keluar, ada toko oleh2 juga disini, jadi bisa belanja disini.. untuk harga memang ada beberapa yg beda sama di grosiran, tapi ga terlalu jauh kok bedanya.. tapi untuk varian yg dijual memang ga terlalu banyak pilihannya..

Parkiran disini luas banget, pas kesini aja ada 7 bus gede dan mobil2 dengan ukuran standard yg lumayan banyak..

Kalo akses kesana bisa pake kendaraan umum ya, rata2 supir tau kok lokasinya, jadi pasti bakal sampe, paling2 agak lama di jalan aja kalo lagi kena macet atau kalau dari wilayah sekitar UMS kayak aku..",3 bulan lalu,2023-09-02 09:37:54.841,3,182,565,https://www.google.com/maps/contrib/115906678913727165569/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjVneIdPp8HZ-WxTFEhJ8-Xhin0Y4P0wafdr3y0QnDzIi8Y=s120-c-rp-mo-ba5-br100,"['https://lh5.googleusercontent.com/p/AF1QipOnZ7nVmPffs5dhRW37B-7Y9VUxCyEFiXdtEwyc=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP036VBLxoNYtWzUwNSdT6Z-Y0SAFDrY9kuPGf-=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOTxrpVuedbXGNAri31v1zUPHdcM6OPdnWdEAjB=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMG-jFyn8sA80iLes_QBWUCYnthxwUj7cmLkdXd=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMZVFRIxWjQ0eExIxA2nrzI7FN08CRRuJ6xf-rO=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPy0HrvcZ3o4_SPlV7GbAMYKtz9OxSSjlpppMVy=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMSqa63Y0p_BMb6fg-fVlij9cNbQ0nZ_rv4zXPQ=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNg4_rtoMXXwCRNV9ssu_2bTbNr2H4CnWWu_4Xd=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOa4SGiiooHPwEpMSCDrsKYBqnLWSSK3eqghnS_=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPJ8uB9DEHmGN9l4hyXeJKKw8Sqx9qItKYTfeYt=w150-h150-k-no-p']",9263
135,The Heritage Palace,Stephen Santosa,3.0,"Rekomendasi wisata untuk ibu-ibu, kurang untuk anak muda.

Tempat wisata ini sepenuhnya untuk berfoto. Berbagai konsep yang ditawarkan di dalam, mulai dari koleksi mobil, gambar 3D, dan lain-lain hanya untuk berfoto. Tidak ada wahana atau area bermain.
Untuk bagian indoor cukup sejuk, ruangan ber-AC, kanopi tinggi karena bangunan bekas pabrik, dan cukup leluasa. Sayang spot foto gambar 3D kurang terawat.
Untuk bagian outdoor panas karena terik matahari. Arsitektur cukup bagus, sayang sekali di bagian tengahnya ada tulisan ""The Heritage"" segede gaban yang merusak keindahan, untuk memfasilitasi ibu-ibu yang suka foto dengan plang nama.
Di dalam ada beberapa kios yang jual minumam dan makanan ringan. Selain itu, ada juga semacam toko oleh-oleh. Toilet juga terletak di luar dan sangat antre.",3 bulan lalu,2023-08-23 16:33:34.091,1,344,1916,https://www.google.com/maps/contrib/103701872811560008224/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjU16TCy8DGlB-92REv7WvScvnnRddRMd9nwbfDvUhtgikE=s120-c-rp-mo-ba6-br100,"['https://lh5.googleusercontent.com/p/AF1QipPIYDZjSXLG7gkvKD86gpxkm9d5P7RzloCWrW6J=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPCRNkAoQOICKbBJlsxeRWc2XOMMbOCvLTR4aOU=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNOhx-57KwwSAs68uuZI4JQqUHtKPOJc2ApQ1xd=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNNweSl5RR-aMrZ9DeXbSfHZmmS3Mdo9Yv76oph=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOpVE9QdgMpjme7sm6Vr9jt2KCUi0PR5iLh-0AD=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipM0d7TxWWEDBuEm8tGsYCv_OHflq4LYfHBm4gAX=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOz6ygIzHfyBAG05scb5eU58i1Y9IGb484U61EV=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMUx-FEiTjJLD8HYafdmzUXIxoucEmErzVI9U1G=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMk2YqCgi1xrz7rgh5F6mbIiBlQ0wqpIke92FVa=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMqKq3siLPb328ERgH5rVG5MhX4x-2PgfJ8Xtnv=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMpMa7EAA9cmlolFAInY0HOfDfWqx7C_8aEoHif=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMLzg-TDWkpzkm7Pz9RnWcaAhXJkG1gHSvJMKAI=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNCGE0k9LV2gpVDhUpo7AiviZemsVs9eFQ0fEnz=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNyWHtslUxKVifw7e1wSEdO7lBdnPjYB66jDxa6=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipM8WygAmdpJd2v0dUX14ojaYxasHg0TlBdcJgty=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPTBgilpHlLZohNWczP6X0HwLQnAmj8j4AuMPKW=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPbE5hS3u3BSMFjcMtM-41mUOwKiUq9jTbnaECx=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPj4bE-ddj65LdPxytkUNFUNv282UCbd1mJCflR=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNJ2j_M4StBf-QMcXBkC922iz10iS3lUYM3IcrZ=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPY-aT4VUgAfIyhrRY3okqTYJ3NBRWEctTYVce1=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOAg4ZqGbX-jbcUzeGhLk9By_3jByYNiMIJoulA=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPuvvqOwuNphIt52ZQiIC4ZS2xMJGxDLtv79uKN=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMvzTMHCq5ms3kmLCtVIpiDpofIwHUGmUGoyjYr=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOjCCgndN8-IqIr9W_8IBP5tszo-Dg8eBoczBPy=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOE-LUMdRebHDgoysD6U07ZhTLbr9ip1wovibS3=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipN3Bqjk-WG-8VoRfwry6IwE5NJD1CSLHnf8-5wl=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOvucmOt2BQotCot61JW2gr7_z7aqn3uahwx9_q=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPuITW53epDQXMUC_3y2zj_1CRIv8GdrlY83Er9=w150-h150-k-no-p']",49540
135,The Heritage Palace,Mirinna Mirinna,5.0,"Panggilan bagi para pecinta wisata foto-foto, wajib berkunjung disini ! 

Terdapat 2 area yang dapat dijangkau dengan harga tiket yang berbeda.
Tiket terusan harga lebih mahal mencakup area outdoor dan indoor,
Tiket Reguler hanya area outdoor.

Bedanya....

Area outdoor : spot fotonya hanya di luar gedung dengan properti yang tersedia seperti patung, gedung, kursi taman, mobil-mobil tua yang dipajang di area luar gedung dan properti lainnya.

Area indoor : spot fotonya di dalam gedung dengan beragam gambar 3D yang bagus-bagus PLUS properti-properti unik seperti mobil-mobil antik, motor, sepeda, dan lainnya untuk mendukung gambar 3D nya.

Nurutku sebaiknya sekalian beli tiket buat indoor biar ga nyesel, soalnya cakep-cakep dan banyak banget, ga rugi deh pokoknya 
(bisa liat koleksi-koleksi foto yang kulampiri).",4 bulan lalu,2023-08-12 16:14:40.379,6,218,1972,https://www.google.com/maps/contrib/116788698003877223769/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjW5uzrEg8ES0UNSMsUEP3dAcZdmBCQry7OnvjDXpvmm0Q=s120-c-rp-mo-ba6-br100,"['https://lh5.googleusercontent.com/p/AF1QipP9BpcuJjtaOuVsc4x0AebLwfZOFteCAP_9cXGw=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPREtEPOO65RtHCtEc0jDF26EsPS6RfBvdEMmfk=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMgcgOUDwJ_ueC9g62DkpM6xTK41YfFlst-lXqN=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNZZy8BH7--BD9gkGHXYGPZ8aEyK4773biUPAFi=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOFNI1BoKLLNF4EM-SMP3RERczp_btKRGAG2Pol=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP0LT-FnRs0DYTmXL2UlRXtM5JyRVX7Qpluh-sT=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPcDqxlulmZA4FZz0Yzzu9_68RcpX7X_NJ8uWBM=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOeOYFrje0hAe2TyV57noGRZ3HmIMN5uJIJnyrQ=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipN-I4rnZHhEY0ECGl2NSMSyFyXz-5xYlOaigfpB=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPsW7slRUlfI9F0T6EB-zCfW1R0r-HIkYG-BeW5=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOrb-ebeQDCSMmowKPRJw0rcao63IK6kuLLb2pN=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOS1LwSDvKL4ZiB-0jIPVyPEibYa14vr7TVRLdx=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMPOoM6mPJIy105S6Pmpq_I4F5iE8QFzB7lit9i=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMXQK862gkgohBxi3rK_MX-BtC0Js_PiQXPF0Gb=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPwoc6F1BZ7XVNHgDOoNFoVrXECSFtM9UAkV7vs=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMY5i9Va9bnd1C17c8HXu7N-qjwJKGDEqkydRmu=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMcQjsdiOc-flnltl0OWLQHmIAvPj4tZZ1x56U_=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMFYc4NPop0nyLvYRwN_DzpCZUxIkwbu2Reckje=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNWvPcVCY6hbDoupZmb1AMChN3WDebpanZ2O_5l=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMIxMicA6WF3NgdgKw4JIhIddqQFa6TP9z05UoG=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPVWGxCQOEyK70d9n0k4_b55RfffY1Uaqyy2V_J=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPm8zT2oyp-xTDZ20UnOxfmrRVSW8F7JilqLDfX=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNhJrSChMM_daay_i2cJ6LoYPZvvB7D2ar9J_3z=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOO_kNT7GnYY4JZk09_DOkN27rIDe1NbH56y-0P=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOh3xw9Ai4J62N4miLOCknjO_vuyoFtfw1K_YzP=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNsWNNM8_7krcMQo1VcNdsCqc1e2xlYn-tHxNcX=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNtlt0t77TprnnMVb8hsMeg9hxLkPqFzTJZPTXJ=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOBdlg2d7zqXbU8Zhx6ZPGD1Uu-7bl6DFucG1L8=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOkkAJyXsTs9FtW-Elv1_DZaZtIQdYKPqH9UrCa=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPZZn23jVMsd_jnnPOb_EkGrlu5tfUMp9a55_gJ=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOmp6uwwE-lkrZuNQb-8_55IeRstTWpIFHQ8dyI=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipM3V43zzhM0VgcP1ZkT5mkGIoHl3wh2rBgD2tIh=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipO1KAMrNZCFVMKhsFIzv90eOYHypYubTaHp8opn=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOS1CwcKfJd_bvxhNZuhVRVCj6vquDBSpcQsSKO=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMXfEH0bFAP4vo-JE9R1G7Wb_nu8Ic_7BWYDuLx=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMPyKNWQQhPrfV0a9W8Xc7jljQBwMEWW_FmWTA4=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOPs-UBL5-8B3h7X4YJuAVmIONg4gbs1kJS5SpD=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNIVdVSDO-8SQh3saBAHyN4lZkEUEy9_nyxcqZw=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMKMYkMR2NuMm7Bqb0cxD7Z8O5Mr5lwFQoQA6p9=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNVQbWt-29OC22t8ST6LQpqYvmn7DtVwGz6GOR0=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPT4HQK0zk0JODZPJeQKwePE6OLMkHtcXJMx6I7=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOH6drH36AO-CQ5fHDPQ4zDFgobLYaM80gvaltc=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipN8KZireAKrBcuXBOZqJeeqqY7JL3yW_ZdDD8C-=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNHa6mQ1H0WQgjdz4p7Vgdt3AKi2Ae-x_032kI6=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPprKRPgxLd2VHu2Eb1w76WBQQmDPwkwBJB6gaB=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPWeb7ahOQ1Q2FucdFfkCDanZ126bN-Nj_6RCM-=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOo34cgGQ_35JKVRSqm0mfA0w_DyxFjQvpsQahb=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPs3bAVZA5HBh8-jEQBLnuLziOScdEKQHqMlO9b=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOQ_FEON9m21cdAJh9-7VCC8pH7qNjgJLZDtDHT=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOmdWhM5VK3ruywy7Ssruwuj8MQcuAcsnlwlj0d=w150-h150-k-no-p']",34208
